Album ID,Artist IDs,Artist(s),ID,Popularity,Query,Rank,Release Date,Song,Year,danceability,energy,key,loudness,mode,speechiness,acousticness,instrumentalness,liveness,valence,tempo,duration_ms,time_signature,Primary Artist ID,Genres,Top Genre
6RARuzN6pIZZnQKwPeY7xQ,'02da1vDJ2hWqfK7aJL6SJm',Soul Asylum,5kKaNe8f5rR8cA3WE7Ol5N,29.0,track:Misery artist:Soul Asylum,99.0,1986-01-01,Misery,1995.0,0.395,0.743,0,-6.113,1,0.0336,0.000233,1.76e-06,0.0823,0.34,113.687,264507,4,02da1vDJ2hWqfK7aJL6SJm,"alternative rock, grunge, permanent wave, pop rock, post-grunge, rock",alternative/indie
3Rmhs1P0Xut1p7oLKl18OA,'46njgd2Rq9tZc4ZjeQMgbh',Boz Scaggs,6L488kGfWqESwrtTwL3AQ2,24.0,track:Miss Sun artist:Boz Scaggs,99.0,1980-01-01,Miss Sun,1981.0,0.724,0.44,9,-16.497,1,0.0299,0.104,0.0203,0.0598,0.756,103.49,328907,4,46njgd2Rq9tZc4ZjeQMgbh,"adult standards, album rock, art rock, classic rock, classic uk pop, country rock, folk, folk rock, mellow gold, singer-songwriter, soft rock, yacht rock",country
16FPcGpqQfcvqpCLvZsWWD,'601893mmW5hl1FBOykWZHG',Deborah Cox,51QxenFmXlJXUN9mpvxlaL,57.0,track:Nobody s Supposed to Be Here artist:Deborah Cox,99.0,1998-09-17,Nobody s Supposed to Be Here,1998.0,0.662,0.531,8,-5.3,1,0.0361,0.202,1.16e-05,0.595,0.399,119.957,262333,4,601893mmW5hl1FBOykWZHG,"canadian pop, hip pop, neo soul, new jack swing, quiet storm, r&b, urban contemporary, vocal house",soul/r&b
1KushUovbraTDRu9sbO5fg,'3ipn9JLAPI5GUEo4y4jcoi',Ludacris,5SV9SnHkuHMh446QsgQtry,47.0,track:Number One Spot artist:Ludacris,99.0,2004-01-01,Number One Spot,2005.0,0.542,0.946,6,-4.279,1,0.378,0.0346,0.0,0.323,0.509,146.7,274467,4,3ipn9JLAPI5GUEo4y4jcoi,"atl hip hop, dirty south rap, hip hop, pop rap, rap, southern hip hop, trap",hip hop/rap
5AYmpTfdv1OoASUJ5rZB7K,'08ct2eZF5lUPdJpHwNKWof',Hootie ,1OFKUn2VLafrHj7ybnap0Q,69.0,track:Only Wanna Be with You artist:Hootie ,99.0,1994-07-01,Only Wanna Be with You,1996.0,0.49,0.873,6,-5.861,1,0.0355,0.107,5.19e-06,0.118,0.513,103.272,229587,4,08ct2eZF5lUPdJpHwNKWof,"mellow gold, neo mellow, pop rock",rock
1cXFSOdjxmS13cOTtnNQAo,'2AOt5htsbtyaHd5Eq3kl3j',Maxwell,22NLm3IIR9NLG0cUYtmHMW,61.0,track:Pretty Wings artist:Maxwell,99.0,2009-07-07,Pretty Wings,2009.0,0.563,0.402,9,-10.496,1,0.0668,0.252,2.07e-06,0.0886,0.2,115.561,310520,4,2AOt5htsbtyaHd5Eq3kl3j,"funk, hip pop, neo soul, new jack swing, quiet storm, r&b, soul, urban contemporary",soul/r&b
76TexugJVi7Eg8suRNpQg6,'6roFdX1y5BYSbp60OTJWMd',Tim McGraw,2G5bas1NMxlSYOPAJxBKfo,43.0,track:Real Good Man artist:Tim McGraw,99.0,2002-11-26,Real Good Man,2003.0,0.56,0.827,2,-5.393,1,0.0266,0.00986,1.13e-05,0.328,0.639,89.93,254600,4,6roFdX1y5BYSbp60OTJWMd,"contemporary country, country, country road",country
7IKUTIc9UWuVngyGPtqNHS,'22WZ7M8sxp5THdruNY3gXt',The Doors,14XWXWv5FoCbFzLksawpEe,73.0,track:Riders on the Storm artist:The Doors,99.0,1971-04-19,Riders on the Storm,1971.0,0.55,0.722,11,-11.729,0,0.0283,0.25,0.0129,0.11,0.716,103.886,434720,4,22WZ7M8sxp5THdruNY3gXt,"acid rock, album rock, classic rock, psychedelic rock, rock",rock
3jT735kUUv105EPF0bdmD1,'3Fz2GbraVXhcpXnoi2Oe1r',Billy Squier,12c1PXyghlSuNVO9GZi0DH,48.0,track:Rock Me Tonite artist:Billy Squier,99.0,1984-01-01,Rock Me Tonite,1984.0,0.472,0.724,9,-5.061,0,0.0522,0.0987,0.0,0.239,0.673,127.36,297267,4,3Fz2GbraVXhcpXnoi2Oe1r,"album rock, classic rock, country rock, glam metal, hard rock, heartland rock, mellow gold, rock, soft rock",country
5FXIqS1XqbpfOKNoi5VUwS,"'137W8MRPWKqSmrBGDBFSop', '6VuMaDnrHyPL1p4EHjYLi7'",Wiz Khalifa  ,2JzZzZUQj3Qff7wapcbKjc,81.0,track:See You Again artist:Wiz Khalifa  ,99.0,2015-01-01,See You Again,2016.0,0.689,0.481,10,-7.503,1,0.0815,0.369,1.03e-06,0.0649,0.283,80.025,229526,4,137W8MRPWKqSmrBGDBFSop,"dance pop, hip hop, pittsburgh rap, pop rap, rap, southern hip hop, trap",hip hop/rap
6zVZkndp9OBVwLrZoOzyLB,'1Ha0Fz4i0d4gu5fZbhBCtH',Night Ranger,5pSMOv1TyJhHKPCEh6ulTG,37.0,track:Sentimental Street artist:Night Ranger,99.0,1985-01-01,Sentimental Street,1985.0,0.66,0.579,0,-12.746,1,0.029,0.188,0.0,0.0687,0.583,99.641,253733,4,1Ha0Fz4i0d4gu5fZbhBCtH,"album rock, classic rock, glam metal, hard rock, heartland rock, mellow gold, rock, soft rock",rock
6b3LhhX9Lt2861Dsh3ZCC2,"'3Y7RZ31TRPVadSFVy1o8os', '0A0FS04o6zMoto8OKPsDwY'",H.E.R.  ,2rTnVB1bvwxHtaIl4uVu7f,73.0,track:Slide artist:H.E.R.  ,99.0,2019-09-27,Slide,2020.0,0.827,0.469,10,-9.141,0,0.341,0.0807,8.12e-06,0.207,0.196,97.028,238321,4,3Y7RZ31TRPVadSFVy1o8os,"alternative r&b, dance pop, pop, r&b",soul/r&b
4ZnIw6llQFlXcFgjMNtrTw,"'66lH4jAE7pqPlOlzUKbwA0', '4xFUf1FHVy696Q1JQZMTRj'",Mir,6s9m5J92By7jii22Q2XtY2,65.0,track:Somethin  Bad artist:Mir,99.0,2014-06-02,Somethin  Bad,2014.0,0.68,0.888,9,-5.308,1,0.055,0.0527,2.82e-06,0.0575,0.484,90.076,169587,4,66lH4jAE7pqPlOlzUKbwA0,"contemporary country, country, country dawn, country road",country
6CTiKdIgtmCJT7lKY0EYNK,'67ea9eGLXYMsO2eYQRui3w',The Who,4lzNP52B3CfeVr2drfPh6X,49.0,track:Squeeze Box artist:The Who,99.0,1975-10-03,Squeeze Box,1976.0,0.627,0.882,7,-5.443,1,0.031,0.504,0.000103,0.0882,0.768,133.231,161440,4,67ea9eGLXYMsO2eYQRui3w,"album rock, art rock, blues rock, british invasion, classic rock, folk rock, hard rock, mellow gold, rock, roots rock",rock
3RhpnAdsujO7Q79h625HGR,'3PfJE6ebCbCHeuqO4BfNeA',London Symphony Orchestra,0l26m8wlf7c1qUpARHzCSR,4.0,track:Star Wars (Main Title) artist:London Symphony Orchestra,99.0,2008-06-23,Star Wars (Main Title),1977.0,0.221,0.379,6,-10.486,1,0.0377,0.872,0.934,0.252,0.294,170.188,121760,4,3PfJE6ebCbCHeuqO4BfNeA,"british orchestra, orchestra",
3joWv9r8FR0dudduAgEDbX,'3CDKmzJu6uwEGnPLLZffpD',Frankie Valli,0acb2keXDYa5HA2n7pYhk6,24.0,track:Swearin  to God artist:Frankie Valli,99.0,1975-01-01,Swearin  to God,1975.0,0.634,0.888,1,-6.121,1,0.0535,0.354,0.0156,0.062,0.782,108.779,631213,4,3CDKmzJu6uwEGnPLLZffpD,"adult standards, brill building pop, bubblegum pop, disco, folk rock, mellow gold, soft rock",disco
6RU7Qo0oVDHePofiPH9GXZ,"'7hJcb9fa4alzcOq3EaNPoG', '2mxe0TnaNL039ysAj51xPQ'",Snoop Dogg  ,3J58iVk8OXYAGG4YvOKG8u,50.0,track:That s That artist:Snoop Dogg  ,99.0,2008-01-01,That s That,2007.0,0.866,0.619,9,-4.774,0,0.19,0.0202,0.0,0.0371,0.733,82.05,257813,4,7hJcb9fa4alzcOq3EaNPoG,"g funk, gangster rap, hip hop, pop rap, rap, west coast rap",hip hop/rap
12lDqJuZIqMk6DNe1fInFl,'5dbuFbrHa1SJlQhQX9OUJ2',Don Henley,3NWcFiL6oCEagrFiTdDr1m,60.0,track:The End of the Innocence artist:Don Henley,99.0,1989-01-01,The End of the Innocence,1989.0,0.623,0.425,8,-13.045,1,0.0291,0.306,8.65e-05,0.108,0.392,116.593,315307,4,5dbuFbrHa1SJlQhQX9OUJ2,"album rock, art rock, classic rock, country rock, folk, folk rock, heartland rock, mellow gold, new wave pop, pop rock, rock, roots rock, singer-songwriter, soft rock, yacht rock",country
3jBeiXLyZM4kxbHLEJwtYt,"'2y8Jo9CKhJvtfeKOsYzRdT', '3RwQ26hR2tJtA8F9p2n7jG'",Rod Stewart,6SxbEd5bMcRwgYwlBJ3aT0,42.0,track:The Motown Song artist:Rod Stewart,99.0,1991-01-01,The Motown Song,1991.0,0.65,0.807,9,-7.536,1,0.0437,0.144,0.0,0.0786,0.788,116.003,240400,4,2y8Jo9CKhJvtfeKOsYzRdT,"adult standards, classic rock, mellow gold, soft rock",rock
3QiGML4WxFOenM8PTDlvZl,'5ZEAzHE2TzAwUcOj6jMIgf',Donny Osmond,74NGDmt0oXeXesxoUGASTz,37.0,track:The Twelfth of Never artist:Donny Osmond,99.0,1973-03-17,The Twelfth of Never,1973.0,0.427,0.478,6,-6.169,1,0.03,0.608,0.0,0.0924,0.281,89.281,161707,4,5ZEAzHE2TzAwUcOj6jMIgf,"adult standards, bubblegum pop, classic uk pop, movie tunes",pop
5L6ETkYF4PeD1pSrAGKuNf,'0auu2itHTxEdAMRHvx7CyG',Das EFX,3HCzj965m8Fz2E8wZkir6q,53.0,track:They Want EFX artist:Das EFX,99.0,1992-04-07,They Want EFX,1992.0,0.755,0.459,5,-12.84,0,0.358,0.115,0.0,0.0851,0.597,98.454,221400,4,0auu2itHTxEdAMRHvx7CyG,"east coast hip hop, gangster rap, hardcore hip hop, hip hop, rap, turntablism",hip hop/rap
0RlTMOUZMLq2Tmj6K9NgX6,'4tw2Lmn9tTPUv7Gy7mVPI4',Kenny Rogers,4pP5xVUYEZljcmfyYFQXsx,64.0,track:Through the Years artist:Kenny Rogers,99.0,1981-06-15,Through the Years,1982.0,0.587,0.393,0,-11.455,1,0.028,0.225,0.0,0.107,0.271,131.266,286067,4,4tw2Lmn9tTPUv7Gy7mVPI4,"adult standards, classic country pop, country, mellow gold, nashville sound, soft rock",country
